location,title,short_description,price,square_meters,bedrooms,parking,bathroom,cluster,latitude,longitude
la paz," en venta casa nueva ""full amueblada"" de 1 planta en la costa del sol, la paz",id: dr526 ¡oportunidad única de obtener la casa de tus sueños nueva y moderna ubicada en una de las playas mas exclusivas de el salvador! esta propiedad está ubicada en san luis la ...,365000,205.0,3,6,3,0,13.495364,-88.9796776
santa ana," vendo bonita casa en ""ivu, los 44"", santa ana","bonita casa en venta en colonia ""el ivu, los 44"", zona de negocios, casa muy bonita con mantenimiento adecuado, de dos niveles. ventajas: * rodeada de múltiples negocios * ...",125000,140.0,4,1,3,0,13.9778279,-89.56391190000001
antiguo cuscatlán, casa en cumbres de cuscatlán,casa amplia. terreno de 968.14 v2. construcción 441.2 m2. dos plantas. con vista a la ciudad. propicia para ser actualizada y remodelada. ambientes de primera planta 2 salas 1 ...,590000,441.0,4,6,5,1,13.6640938,-89.25147179999999
quezaltepeque, vendo casa 1 nivel residencial privado jardines del valle 1.5kms.de quezaltepec a opico,"ofrezco casa en venta 1. precio $78mil neg. 1nivel caracteristicas. 1. sala, comedor y cocina 2. dormitorios 03 3. cochera 01 techada encielada con porton 4. tanque de agua ...",78000,102.67469879518072,3,1,2,0,13.8263447,-89.270477
el salvador, casa en san benito,"exclusiva casa en residencial mansión de las magnolias colonia san benito, san salvador, ubicada dentro de la zona con más plusvalía y desarrollo del país. la casa cuenta con una ...",650000,330.0,3,2,4,0,13.794185,-88.89653
apopa, vendo lindo apartamento en condomino apopa,"*¡en venta!* en condominio residencial privado, apartamento a solo 5 minutos de plaza mundo y plaza pericentro apopa, úbicación estrategica, seguridad 24/7, cercano a centro ...",75000,102.67469879518072,2,1,1,0,13.8028238,-89.1798446
santa ana," vendo linda casa en res. sinaí, santa ana","*en venta casa nueva en residencial sinaí, privada y exclusiva con excelente ubicación, en la ciudad de santa ana*. *a 10 min de la catedral, teatro nacional, accesible a centros ...",195000,155.0,3,2,2,0,13.9778279,-89.56391190000001
antiguo cuscatlán, vendo o alquilo casa para oficina en jardines de cuscatlan /antiguo cuscatlán/ la libertad,vendo o alquilo casa para oficina /antiguo cuscatlán/ la libertad......................... ubicada en zona de la gran vía.................... descripción:............  casa de ...,248000,188.0,3,2,3,0,13.6640938,-89.25147179999999
san salvador, apartamento ideal para airbnb en venta en vista tower colonia escalón,se vende para inversión apartamento full amueblado en vista tower colonia escalón prolongación avenida masferrer norte ideal para inversionista. contrato de arrendamiento vigente ...,275000,108.0,3,2,3,0,13.6929403,-89.2181911
san salvador," casa en venta en colonia san juan planes de renderos, san salvador #2188","precio de venta: $400,000.00 planes de renderos, san salvador id #2188 ¡descubre tu nuevo hogar en la privilegiada colonia san juan, ubicada en la calle principal del km 4 de la ...",400000,457.0,4,4,4,1,13.6929403,-89.2181911
santa tecla," casa en venta en residencial el carmen, santa tecla #2186","precio de venta: $545,000.00 el carmen, santa tecla id #2186 casa en venta en residencial el carmen. cuenta con 4 habitaciones, 3 baños completos,1 estudio con baño,sala, cocina y 4 ...",545000,379.0,4,4,3,1,13.6757837,-89.2894733
mejicanos, alturas 900,tu mejor opcion para vivir en santa tecla el condominio consta de 11 niveles así: 8 niveles de apartamentos y 2 niveles de estacionamientos son 72 apartamentos ubicados un una de las ...,218295,102.67469879518072,2,2,2,0,13.7344714,-89.2179286
san salvador, venta de casa en ciudad jardín san miguel,"se vende casa en ciudad jardín, departamento de san miguel. construcción moderna de dos niveles de un área total de 621m2 30 metros de frente. 5 habitaciones, c/ una con su ...",650000,621.0,6,5,7,1,13.6929403,-89.2181911
san salvador," en venta residencia ubicada en parte alta del escalón, san salvador",residencia con un diseño contemporáneo con excelentes detalles de madera. cuenta con una ubicación privilegiada en una zona residencial. descripción: -área de terreno: 472.16 v2 | ...,450000,375.0,3,3,3,1,13.6929403,-89.2181911
ahuachapán, venta casa nueva en ahuachapan,ubicada en ahuachapán la casa posee: 3 habitaciones walking closet área de aseo 3 baños y medio 1 sala cocina patio posterior parqueo para 2 vehículos área de ...,150000,182.0,3,2,3,0,13.9259486,-89.84113819999999
sonsonate, vendo preciosa cabaña en los naranjos,vendo preciosa cabaña en los naranjos 20 metros de frente 25 metros de fondo -4 habitaciones -1 baños -sala y comedor -cocina independiente -terraza -tanque de agua -ideal ...,125000,500.0,4,3,1,1,13.7099653,-89.7286147
san salvador, moderna casa de 1 nivel en venta o alquiler colonia escalón,en venta/alquiler casa de 1 nivel en colonia escalón dentro de residencial privado solo 8 años de construida 594.68 vrs2 282.62 mts2 residencial privado pequeño cochera techada ...,450000,283.0,3,2,4,0,13.6929403,-89.2181911
antiguo cuscatlán," apartamento en venta en puerta del alma, distrito el espino, antiguo cuscatlán #2162","precio de venta: $395,000.00 distrito el espino, antiguo cuscatlán id #2162 apartamento en venta en puerta del alma.cuenta con 2 habitaciones, 2 baños,sala, cocina y 2 parqueos para ...",395000,106.0,2,2,2,0,13.6640938,-89.25147179999999
sonsonate," casa nueva residencial linda vista, sonsonate","la oportunidad de comprar tu casa nueva ha llegado! lindas casas 100% construidas y listas para habitar. ubicacion: residencial linda vista, contiguo a la unidad de salud de san ...",46150,102.67469879518072,2,1,1,0,13.7099653,-89.7286147
san salvador, casa espectacular en residencial andalucía escalón,"la casa está ubicada en parte alta de la col. escalon, el carmen en residencial andalucia en un terreno de 2100 v2. cuenta con vista panorámica a san salvador. la construcción es de ...",1500000,525.0,5,5,4,1,13.6929403,-89.2181911
san salvador, penthouse col escalón venta,"col. escalón, parte alta área 483 m2 3 estacionamientos y bodega 3 dormitorios con vistas a san salvador sala familiar sala comedor 5 baños terrazas (3) con vistas estudio en ...",925000,483.0,3,3,5,1,13.6929403,-89.2181911
san salvador," en venta casa en colonia escalón parte alta, clima fresco. de 2plantas.","en venta casa en colonia escalón parte alta, clima fresco. de 2plantas. jardin y terraza amplia 4 habitaciones en segunda planta 1 estudio completo en primera planta área de ...",525000,466.0,4,2,3,1,13.6929403,-89.2181911
san salvador, en venta apt en torre 370 en san benito.,penthouse en torre 370 en venta o alquiler. 175 metros. sala. comedor. baño social. cocina cerrada. área de servicio completa. tendedero. habitación principal con walking closet y ...,435000,175.0,2,2,2,0,13.6929403,-89.2181911
san salvador, casa de 2 niveles.,"casa de 2 niveles en venta, colonia la rabida – san salvador. inmueble bien ubicado en zona de plusvalía estable, cuenta con calles de acceso principales y secundarias en buen ...",350000,361.0,7,2,7,1,13.6929403,-89.2181911
santa tecla, alturas 9000,"alturas 900 calle al boquerón, santa tecla. apartamentos de 2 y 3 habitaciones. 2 niveles de estacionamientos, siete niveles de apartamentos. la mejor vista de santa tecla. dos tipos ...",218900,102.67469879518072,2,2,2,0,13.6757837,-89.2894733
san salvador," casa en venta en colonia san francisco, san salvador #2155","precio de venta: $740,000.00 colonia san francisco, san salvador id #2155 casa en venta en colonia san francisco.cuenta con 4 habitaciones, 3 baños,sala, cocina y 4 parqueos para ...",740000,609.0,4,4,3,1,13.6929403,-89.2181911
antiguo cuscatlán," casa en venta en residencial cumbres de cuscatlán, cumbres de cuscatlán, antiguo cuscatlán #2153","precio de venta: $650,000.00 cumbres de cuscatlán, antiguo cuscatlán id #2153 casa ubicada en residencial cumbres de cuscatlán. esta impresionante casa de dos niveles, con sus 644 ...",650000,385.0,3,2,4,1,13.6640938,-89.25147179999999
san salvador, vendo casa en san benito/ san salvador/ en la mejor zona comercial,"vendo casa en san benito/ san salvador/ en la mejor zona comercial......................descripción:................. 1 planta  1,315 varas cuadradas  600 metros construidos  4 ...",970000,600.0,4,5,4,1,13.6929403,-89.2181911
san salvador, vendo casa en colonia centroamericana/ san salvador,"vendo casa en colonia centroamericana/ san salvador/ ubicada sobre la calle gabriela mistral.....................apta para: negocio, oficina, hostal - vivienda, clínica, pupilaje, ...",320000,237.0,5,3,4,0,13.6929403,-89.2181911
santa tecla, casa en residencial palmira,"se vende casa en colonia privada palmira. precio $1,350,00.00 -1615 vrs terreno - 456 mts2 de construcción - cochera para 5 carros - 4 dormitorios con baño - sala familiar con baño ...",1350000,1350.0,4,4,5,2,13.6757837,-89.2894733
santa tecla, vendo apartamento en escalón con linda vista,"se vende apartamento en escalón area de 107.76m2 nivel alto dos parqueos 3 habitaciones, principal con baño con línea blanca espejos de baños perfil de vidrio en los baños",278000,107.0,3,2,2,0,13.6757837,-89.2894733
santa tecla, vendo casa en cumbres de la esmeralda en complejo privado,"casa consta de 975 varas y 390 mts primera planta: cochera 3 vehículos 1 habitación grande abajo con su baño completo vestíbulo sala.amplia, comedor y cocina terraza amplia ...",640000,390.0,5,3,3,1,13.6757837,-89.2894733
santa tecla, condominio torre maya ultimos apartamentos,"apartamentos 3 habitaciones área construida desde: 106.04 mt2 con patio interno de 88.20 v2 precio desde: $283,000.00 cuota desde: $1,800.00 no incluye seguro ingresos familiares ...",283000,106.0,3,2,2,0,13.6757837,-89.2894733
santa tecla, alturas 900,tu mejor opcion para vivir en santa tecla el condominio consta de 11 niveles así: 8 niveles de apartamentos y 2 niveles de estacionamientos son 72 apartamentos ubicados un una de las ...,218295,102.67469879518072,2,2,2,0,13.6757837,-89.2894733
chalatenango," en venta casa de montaña en san ignacio, chalatenango.","en venta casa de montaña en san ignacio, chalatenango. se vende a puerta cerrada, totalmente equipada. sobre la propiedad: * ubicada a 10 minutos del hotel entrepinos y de la * ...",550000,470.0,3,3,4,1,14.0411955,-88.9395184
san salvador, en venta casa en parte alta de colonia escalón con vista.,"venta de hermosa casa en parte alta colonia escalón. 7,400 varas de terreno. 431 mts de construcción. estacionamiento para mas de 10 vehículos. amplio vestíbulo. 4 habitaciones con ...",1350000,500.0,4,8,6,1,13.6929403,-89.2181911
san salvador, venta de casa en los planes de renderos. en perfecto estado y con vistas espectaculares.,esta espectacular residencia de 3 niveles te ofrece un estilo colonial con finos acabados de madera y vistas panorámicas que te dejarán sin aliento. (no privado) dimensiones del ...,450000,412.0,3,3,5,1,13.6929403,-89.2181911
san salvador, venta apartamento parte alta escalón," habitacion ppal con a/c, closet y baño 2 habitaciones con closet y baño compartido sala comedor cocina y área de servicio con línea blanca baño oficios en primer nivel ...",230000,102.67469879518072,3,2,3,0,13.6929403,-89.2181911
san salvador, col san mateo av la floresta cerca de estadio cuscatlan y los proceres,*1ª planta - recepción / cochera hasta 8 vehículos / baño social - estudio / sala / comedor / cocina / área de tendedero - área de servicio completa / despensa / bodega - terraza ...,850000,562.0,6,8,6,1,13.6929403,-89.2181911
la libertad, venta en planos apartamentos de lujo torres arboré en nuevo cuscatlán ¡agenda una cita hoy!,el nuevo proyecto de apartamentos en la zona más exclusiva de nuevo cuscatlán con la más alta plusvalía del país. agenda una cita ¡ven y conoce nuestro proyecto! nuevos ...,381440,178.0,3,2,3,0,13.6817661,-89.3606298
la libertad," atención apartamentos en pre venta en planos en nuevo cuscatlán, la libertad",¡vive una vida de altura ! haciendo tus sueños realidad. echa un vistazo a estos nuevos apartamentos en la zona más exclusiva de nuevo cuscatlán ¡te vas a enamorar! clima ...,280805,124.0,3,2,3,0,13.6817661,-89.3606298
santa tecla, alturas 900,tu mejor opcion para vivir en santa tecla el condominio consta de 11 niveles así: 8 niveles de apartamentos y 2 niveles de estacionamientos son 72 apartamentos ubicados un una de las ...,218295,102.67469879518072,2,2,2,0,13.6757837,-89.2894733
santa tecla, alturas 900,tu mejor opcion para vivir en santa tecla el condominio consta de 11 niveles así: 8 niveles de apartamentos y 2 niveles de estacionamientos son 72 apartamentos ubicados un una de las ...,218295,102.67469879518072,2,2,2,0,13.6757837,-89.2894733
la libertad, ¡atención!proyecto nuevo/ torres ámbar/nuevo cuscatlán,"ahora es el momento que esperabas, aprovecha e invierte en este nuevo proyecto ""torres ámbar "" en portales del bosque/nuevo cuscatlán/la libertad............... torres ámbar - el ...",160000,102.67469879518072,2,1,1,0,13.6817661,-89.3606298
santa tecla, venta casa colonia utila,en venta en colonia utila. casa de 2 niveles. no privado. sobre calle principal. 849.91 v2 de terreno. 594 mts2 de construcción primer piso: cochera techada para ...,775000,594.0,3,4,4,1,13.6757837,-89.2894733
san salvador," casa en venta en volcán de san salvador, escalon norte, san salvador #2081","precio de venta: $435,000.00 ubicado en escalon norte, san salvador ( 19 m² totales) #2081 casa en venta en el volcan de san salvador . cuenta con 3 habitaciones,la principal con ...",435000,102.67469879518072,3,5,2,0,13.6929403,-89.2181911
